505,{0} really opened up to {1} and {2} {3} totally supportive
506,{0} past got in the way of opening up to {1}
507,{0} trusted {1} enough to open up to {2}
508,{0} got all mushy with {1} even though {2} {3} already dating {4}
509,{0} got shut down by {1} after flirting with {2}
510,{0} opened up to {1} and strengthened {2} friendship
512,{0} told {1} how {2} really felt about {3}
513,{0} had like a forbidden love thing going but {1} refused to cheat on {2}
514,{0} touched {1} ear or something
515,{0} tickled {1}
516,{0} {1} creepy into giving {2} some kind of eastern European massage
517,{0} were flirting like crazy
518,{0} tried to tickle {1} and it was all like inappropriate
519,{0} kissed {1} after some sexy nerd talk
520,{0} kissed {1}
521,{0} made an awkward attempt to touch {1} shoulder
522,{0} couldn't help but admire {1} muscles
523,{0} told {1} {2}'d never get what {3} needs from {4}
524,{0} tried to flirt with {1} but {2} reputation preceded {3}
525,{0} tried to poke {1} or something weird like that
526,{0} heard about that taboo thing {1} did and wouldn't let {2} touch {3}
530,{0} used sexy poses to woo over {1} enemy's {2}
531,{0} sexy poses failed to woo over {1} enemy's {2}
532,{0} tried to flirt with {1} but {2} reputation preceded {3}
533,{0} used that cheesy pick-up line on {1} and it totally worked
534,{0} used that cheesy pick-up line on {1} and it totally bombed
535,{0} {1} not cool enough to use that pick-up line on {2}
536,{0} made an awkward pass at {1}
537,{0} bothered {1} so much {2} agreed to date {3}
538,{0} {1} a cool cat and asked {2} out
539,{0} bombed that pick-up line but {1} {2} totally into {3} anyway
540,{0} messed up that pick-up line and totally botched things with {1}
541,{0} used that earthquake line to get things shaking with {1}
542,{0} used a nerdy pick-up on {1} and it totally worked
543,{0} used a nerdy pick-up line on {1} and got destroyed
544,{0} tried to break the ice with {1} but {2}'d heard that one already
545,{0} naturally selected {1} way into a relationship with {2}
547,{0} cruelty impressed {1} into dating {2}
551,{0} did not appreciate {1} trying to start a relationship with {2} thumbs
552,{0} decided to date {1} even though {2} were enemies
553,{0} had liked an epic fail trying to ask {1} out
556,{0} reminisced about the times {1} used to hang
557,{0} said {1} couldn't remember any good times with {2}
559,{0} shared cool memories
561,{0} tried to flashback on {1} and {2} told {3} to shut up
562,{0} relived good memories
563,{0} and {1} talked about {2} cool past
564,{0} talked about {1} past with {2}
565,{0} failed to appreciated {1} awesomeness
566,{0} commiserated with {1}
567,{0} reminded {1} of romantic times
568,{0} was a little too into reminiscing with {1}
569,{0} spread the word about {1} coolness
570,{0} could still remember that thing that happened like five minutes ago
571,{0} talked to {1} about memories that didn't happen
572,{0} tried to woo {1} the same way {2} wood {3} and {4} {5} not amused
573,{0} laughed about that rude thing {1} did to {2}
574,{0} reminisced to {1} friend {2} about picking on {3}
575,{0} reminisced to {1} about embarassing {2}
576,{0} accidently admitted {1} was cheating on {2}
579,{0} remembered good times dating {1}
580,{0} remembered good times dating {1} but {2} remembered them differently
581,{0} annoyed {1} by talking about when {2} used to date
582,"{0} wanted to reminisce about dating with {1}, but {2} wouldn't let go of the whole cheating thing"
583,{0} totally set {1} up with a reminisce about when {2} cheated
584,{0} were doing the same thing at the same time
585,{0} failed to find a common interest with {1}
589,{0} pretended to be interested in {1}s to spend time with {2}
591,{0} {1} totally not into whatever it was that {2} {3} blabbing on about
592,{0} were getting really into {1}s
593,{0} failed to interest {1} in {2} {3}
595,{0} told {1} about {2} actually kinda cool hobby
598,{0} didn't like {1}s and {2} didn't like {3}
599,{0} were both kinda into {1}
601,"{0} agreed to try being nicer to {1}, {2} buddy's {3}friend"
602,"{0} couldn't get over {1} hatred of {2} even though {3}, {4} buddy, pleaded"
603,"{0} made friends with {1}, {2} {3}friend's buddy"
604,"{0} {1} trying to hard to bond with {2}, {3} {4}friend's buddy"
605,{0} bonded over {1} mutual hatred for {2}
607,{0} tried to bond with {1} over {2} but it was a touchy subject
608,{0} found common ground with {1} through {2} mutual friendship with {3}
609,{0} tried to find common ground with {1} over {2} but it kinda backfired
610,{0} told {1} {2} {3}n't that into {4}
611,{0} didn't get that {1} {2} not really into {3}
612,{0} saw {1} doing something that was kind of a turn-off
613,{0} {1}n't into {2} interests
615,{0} told {1} {2} {3}n't that into {4} any more
616,{0} tried to tell {1} {2} {3}n't that into {4}
617,"{0} {1}n't that into {2} friend, {3}"
618,{0} refused to believe that {1} {2}n't into {3}
619,{0} thought it was hilarious that {1} would think {2} {3} into {4}
620,{0} said {1} could never date {2} because {3} {4}n't popular enough
621,{0} tried to use {1} popularity to force {2} into liking {3}
622,{0} said that {1} {2} like fatter than {3}
623,{0} {1} too scared of {2} to tell {3} how {4} felt
625,{0} made sure {1} stayed in the friend zone
626,{0} {1} so blinded by love {2} didn't realize {3} {4} getting really uncomfortable
627,{0} {1} just not cool enough for {2} to be interested
628,{0} convinced {1} that {2} has on occasion been cool
630,{0} told {1} {2} {3}n't into {4} and {5} totally freaked out
631,{0} couldn't get over {1} body
632,{0} showed off to {1}
634,{0} did push-ups to impress {1}
637,{0} showed off {1} hat to {2}
640,{0} tried to show off {1} new {2} but {3} {4}n't into it
643,{0} patronized {1} about {2} special collection
644,{0} lorded {1} popularity over {2}
646,{0} reminded {1} that {2} {3} just so cute
647,{0} {1} really into {2}self and {3} really {4}n't
648,{0} flubbed showing off to {1}
650,{0} got the smack down when trying to show off to {1}
653,{0} tried to spread a lie about {1} to {2} but {3} interrupted by bad timing
654,{0} defamed {1} popularity to {2}
655,{0} spread rumors and destroyed {1} relationship with {2}
656,{0} spread nasty rumors about {1} to {2}
657,{0} believed {1} rumors over {2} objections
658,"{0} defended {1} friend, {2}, from {3} vicious rumors"
659,{0} got pissed at what {1} said {2} said about {3}
660,{0} didn't care for {1} backhanded attempts to insult {2}
661,{0} spread rumors about {1} to {2}
662,"{0} tried to defame {1} popularity, but {2} destroyed {3}"
700,{0} asked {1} that lame hypothetical question about breaking up
702,{0} clued {1} in about {2} appearance issues
703,{0} warned {1} about {2} history of being a cheater
704,{0} said {1} flaws completed {2}
705,{0} lied about having that weird condition except it turned out {1} had it too
706,{0} pointed out {1} flaws to {2}
707,{0} bonded over {1} flaws
709,{0} had insanely extroverted social plans with {1}
712,{0} had the nerve to call {1} fat
713,"{0} imagined what it would be like to date {1}, right in front of {2}"
715,{0} tried to gross {1} out of being into {2} by telling a gross story from {3} past
716,{0} took {1} relationship with {2} down a step
717,{0} flirted like crazy right in front of {1}
718,{0} sabotaged the relationship for {1} since {2} {3} too quiet
736,{0} weirded {1} out by silently standing next to {2}
737,{0} told {1} about {2} gross collection
738,{0} tried to weird {1} out by staring at {2} but it backfired
739,{0} came up from behind and scared {1}
740,{0} laughed uncontrollably in {1} face for no reason
745,{0} made {1} be quiet so {2} could better hear the voices
746,{0} admiration of {1}s just grossed {2} out
748,"{0} both had {1} collections, inexplicably"
749,"{0} messed around with {1} enemy, {2}"
751,{0} tried to tell {1} this creepy clown story but {2} just gave {3} some advice
752,{0} acted like {1} wanted to do something gross
753,{0} felt bad for {1} and tried to help {2} out
754,{0} {1} too normal to weird {2} out
755,{0} got all suave with {1}
758,{0} squashed {1} dreams of suave romance
762,{0} worked {1} swag on {2} too much
763,{0} {1} shut down by {2} for attempting to two-time
764,{0} worked {1} magic on {2}
768,{0} got lost in the serene tranquility of {1} eyes
769,{0} wrote that not very good but still romantic song about {1}
770,{0} used {1} knowledge of the humanitites to fail at being smooth with {2}
771,{0} tried to woo {1} but {2} didn't take {3} seriously
772,{0} used {1} knowledge of the humanities to make {2} swoon
773,{0} kept telling {1} {2} {3} cute
774,{0} swept {1} enemy's {2} off {3} feet
775,{0} totally botched {1} attempt to woo over {2} enemy's {3}friend
776,{0} tried to steal {1} away from {2}
777,{0} made a fool of {1}self trying to steal {2} away from {3}
778,{0} tried to rekindle old passions with {1}
779,{0} tried to rekindle old passions with {1} and failed
780,"{0} professed {1} love for {2}, but {3} told {4} it could never be"
781,"{0} professed {1} love for {2}, and it was like right out of Romeo and Juliet or something"
782,"{0} professed {1} love for {2}, but {3} loved {4} too much to cheat on {5}"
783,{0} totally called {1} {2}friend {3} {4} while {5} {6} making out with {7}
784,{0} {1} shut down by {2} for attempting to two-time
785,{0} asked out {1} even though {2} totally hated {3}
786,{0} had that embarrassing love/hate thing going with {1}
787,{0} got back together with {1}
788,{0} tried to get back together with {1}
789,"{0} tried to tell {1} {2}'s hot when {3}'s angry, but it backfired"
790,{0} told {1} {2}'s hot when {3}'s angry
791,{0} got turned on by {1} snarl
792,{0} started dating {1} even though {2} had been enemies
793,{0} tried to take advantage of {1} when {2} {3} heartbroken
794,{0} got really turned on when {1} {2} mean to {3} and so {4} started dating
795,{0} {1} so cool even {2} enemies wanted to date {3}
796,{0} took advantage of {1} being upset at {2}
797,{0} struck back at {1} for turning out to be {2} secret {3}friend
798,{0} wouldn't shut up about {1}s
800,{0} wouldn't show {1} {2} {3}
801,{0} pissed {1} off by dissing {2}s
802,{0} kept saying hey to each other for some reason
803,{0} tried to annoy {1} but {2} {3} chill about it
804,{0} kept talking about {1}s
805,{0} got way too into {1}s
806,{0} refused to be annoyed by {1} stupid jokes
807,{0} could not read {1} mind
808,{0} failed to guess the number {1} {2} thinking of
809,{0} annoyed {1}
810,{0} showed {1} that cool magic trick
812,{0} tried and failed to mess with {1} head about being friends with {2} {3}
813,{0} tried to get {1} to choose between {2}
814,{0} couldn't see eye to eye about {1}
815,{0} kept saying {1} name over and over again
816,{0} tried to annoy {1} without any luck
817,{0} totally shot {1} down
818,{0} built a relationship around {1}s
819,{0} reminded {1} of romance to kindle a relationship
820,{0} asked {1} out
821,{0} failed to build a relationship around {1}s
823,{0} {1}n't into {2} enough to date {3}
824,"even though {0} {1} way out of {2} league, {3} totally convinced {4} to go out with {5}"
825,{0} {1} totally into {2} and so {3} totally asked {4} out
826,{0} {1} totally checking {2} out but {3} too shy to do anything about it
827,{0} made it out of the friend zone
828,{0} made things awkward with {1} by trying to ask {2} out
